continent,country,covid_confirmed_cases,covid_deaths,covid_fatality_rate,age dependency ratio (% of working-age population),"age dependency ratio, old","age dependency ratio, young","age population, age 0, female, interpolated","age population, age 0, male, interpolated","age population, age 01, female, interpolated","age population, age 01, male, interpolated","age population, age 02, female, interpolated","age population, age 02, male, interpolated","age population, age 03, female, interpolated","age population, age 03, male, interpolated","age population, age 04, female, interpolated","age population, age 04, male, interpolated","age population, age 05, female, interpolated","age population, age 05, male, interpolated","age population, age 06, female, interpolated","age population, age 06, male, interpolated","age population, age 07, female, interpolated","age population, age 07, male, interpolated","age population, age 08, female, interpolated","age population, age 08, male, interpolated","age population, age 09, female, interpolated","age population, age 09, male, interpolated","age population, age 10, female, interpolated","age population, age 10, male, interpolated","age population, age 11, female, interpolated","age population, age 11, male, interpolated","age population, age 12, female, interpolated","age population, age 12, male, interpolated","age population, age 13, female, interpolated","age population, age 13, male, interpolated","age population, age 14, female, interpolated","age population, age 14, male, interpolated","age population, age 15, female, interpolated","age population, age 15, male, interpolated","age population, age 16, female, interpolated","age population, age 16, male, interpolated","age population, age 17, female, interpolated","age population, age 17, male, interpolated","age population, age 18, female, interpolated","age population, age 18, male, interpolated","age population, age 19, female, interpolated","age population, age 19, male, interpolated","age population, age 20, female, interpolated","age population, age 20, male, interpolated","age population, age 21, female, interpolated","age population, age 21, male, interpolated","age population, age 22, female, interpolated","age population, age 22, male, interpolated","age population, age 23, female, interpolated","age population, age 23, male, interpolated","age population, age 24, female, interpolated","age population, age 24, male, interpolated","age population, age 25, female, interpolated","age population, age 25, male, interpolated",diabetes prevalence (% of population ages 20 to 79),female population 00-04,female population 05-09,female population 10-14,female population 15-19,female population 20-24,female population 25-29,female population 30-34,female population 35-39,female population 40-44,female population 45-49,female population 50-54,female population 55-59,female population 60-64,female population 65-69,female population 70-74,female population 75-79,female population 80+,"gni per capita, atlas method (current us$)","immunization, dpt (% of children ages 12-23 months)","immunization, hepb3 (% of one-year-old children)","immunization, hib3 (% of children ages 12-23 months)","immunization, measles (% of children ages 12-23 months)","immunization, pol3 (% of one-year-old children)",improved sanitation facilities (% of population with access),"improved sanitation facilities, rural (% of rural population with access)","improved sanitation facilities, urban (% of urban population with access)",improved water source (% of population with access),"improved water source, rural (% of rural population with access)","improved water source, urban (% of urban population with access)",lifetime risk of maternal death (%),lifetime risk of maternal death (1 in: rate varies by country),male population 00-04,male population 05-09,male population 10-14,male population 15-19,male population 20-24,male population 25-29,male population 30-34,male population 35-39,male population 40-44,male population 45-49,male population 50-54,male population 55-59,male population 60-64,male population 65-69,male population 70-74,male population 75-79,male population 80+,maternal leave benefits (% of wages paid in covered period),"maternal mortality ratio (modeled estimate, per 100,000 live births)","mortality rate, infant (per 1,000 live births)","mortality rate, infant, female (per 1,000 live births)","mortality rate, infant, male (per 1,000 live births)","mortality rate, neonatal (per 1,000 live births)","mortality rate, under-5 (per 1,000)","mortality rate, under-5, female (per 1,000)","mortality rate, under-5, male (per 1,000)",number of infant deaths,number of maternal deaths,number of neonatal deaths,number of under-five deaths,number of weeks of maternity leave,people practicing open defecation (% of population),"people practicing open defecation, rural (% of rural population)","people practicing open defecation, urban (% of urban population)","population ages 00-04, female (% of female population)","population ages 00-04, male (% of male population)",population ages 00-14 (% of total),"population ages 00-14, female (% of total)","population ages 00-14, male (% of total)","population ages 00-14, total","population ages 0-14, female","population ages 0-14, male","population ages 05-09, female (% of female population)","population ages 05-09, male (% of male population)","population ages 10-14, female (% of female population)","population ages 15-19, female (% of female population)","population ages 15-19, male (% of male population)",population ages 15-64 (% of total),"population ages 15-64, female","population ages 15-64, female (% of total)","population ages 15-64, male","population ages 15-64, male (% of total)","population ages 15-64, total","population ages 20-24, female (% of female population)","population ages 20-24, male (% of male population)","population ages 25-29, female (% of female population)","population ages 25-29, male (% of male population)","population ages 30-34, female (% of female population)","population ages 30-34, male (% of male population)","population ages 35-39, female (% of female population)","population ages 35-39, male (% of male population)","population ages 40-44, female (% of female population)","population ages 40-44, male (% of male population)","population ages 45-49, female (% of female population)","population ages 45-49, male (% of male population)","population ages 50-54, female (% of female population)","population ages 50-54, male (% of male population)","population ages 55-59, female (% of female population)","population ages 55-59, male (% of male population)","population ages 60-64, female (% of female population)","population ages 60-64, male (% of male population)",population ages 65 and above (% of total),"population ages 65 and above, female","population ages 65 and above, female (% of total)","population ages 65 and above, male","population ages 65 and above, male (% of total)","population ages 65 and above, total","population ages 65-69, female (% of female population)","population ages 65-69, male (% of male population)","population ages 70-74, female (% of female population)","population ages 70-74, male (% of male population)","population ages 75-79, female (% of female population)","population ages 75-79, male (% of male population)","population ages 80 and older, female (% of female population)","population ages 80 and older, male (% of male population)","population ages10-14, male (% of male population)",population growth (annual %),"population, female","population, female (% of total)","population, male","population, male (% of total)","population, total",rural population,rural population (% of total population),rural population growth (annual %),urban population,urban population (% of total),urban population growth (annual %),grand total,fat_animal products,fat_animal fats,fat_cereals - excluding beer,fat_eggs,"fat_fish, seafood",fat_fruits - excluding wine,fat_meat,fat_miscellaneous,fat_milk - excluding butter,fat_offals,fat_oilcrops,fat_pulses,fat_spices,fat_starchy roots,fat_stimulants,fat_treenuts,fat_vegetal products,fat_vegetable oils,fat_vegetables,obesity,undernourished,population,kcal_alcoholic beverages,kcal_animal products,kcal_animal fats,kcal_cereals - excluding beer,kcal_eggs,"kcal_fish, seafood",kcal_fruits - excluding wine,kcal_meat,kcal_milk - excluding butter,kcal_miscellaneous,kcal_offals,kcal_oilcrops,kcal_pulses,kcal_spices,kcal_starchy roots,kcal_stimulants,kcal_sugar & sweeteners,kcal_treenuts,kcal_vegetal products,kcal_vegetable oils,kcal_vegetables,protein_alcoholic beverages,protein_animal products,protein_animal fats,protein_cereals - excluding beer,protein_eggs,"protein_fish, seafood",protein_fruits - excluding wine,protein_meat,protein_milk - excluding butter,protein_offals,protein_oilcrops,protein_pulses,protein_spices,protein_starchy roots,protein_stimulants,protein_sugar & sweeteners,protein_treenuts,protein_vegetal products,protein_vegetable oils,protein_vegetables,protein_miscellaneous
africa,sierra leone,7064,123,1.741223103,81.92542257,4.8564781,77.06894447,101939,103051,101362,102081,100473,100872,99304,99449,97886,97831,96247,96039,94420,94097,92435,92024,90320,89843,88108,87576,85793,85230,83369,82815,81045,80417,78921,78087,76920,75804,74887,73517,72876,71252,70795,69003,68596,66764,66341,64560,64136,62404,61942,60262,59927,58329,58178,56692,56612,55255,55050,53831,2.2,500964,461530,406048,353495,300795,259794,220654,181214,145838,114859,92669,75015,58688,42750,26932,13261,5439,630,86,86,86,76,86,13.3,6.9,22.8,62.6,47.8,84.9,5.93782379,17,503284,459579,402353,345096,292942,254838,216807,176558,139747,108764,87025,69384,52977,41062,25769,12212,4842,100,1360,87.1,80.5,93.2,34.9,120.4,113.1,127.3,19014,3100,7615,26466,84,23.6,33.7,8.4,15.36725313,15.76092488,42.36293278,41.98052421,42.75332977,2733758,1368542,1365216,14.15760082,14.39225188,12.45567026,10.84358785,10.80708334,54.9675788,1803021,55.30832575,1744138,54.61971371,3547159,9.226996161,9.173820062,7.969275555,7.980548903,6.768641802,6.789563825,5.55880544,5.529119493,4.473633758,4.376340136,3.523341651,3.40607139,2.842655321,2.725289275,2.301112442,2.172840805,1.800275772,1.659036483,2.669488426,88382,2.711150035,83885,2.626956517,172267,1.311371818,1.285904375,0.826148907,0.806986261,0.406786004,0.382433009,0.166843306,0.151632872,12.60015301,2.154661413,3259945,50.51684564,3193239,49.48315436,6453184,3875653,60.058,1.550407365,2577531,39.942,3.070164499,44448476.18,5.9931,0.1678,3.2063,0.2983,1.2117,0.261,2.0412,0.0373,2.1996,0.0746,4.856,0.466,0.2889,0.4474,0.0746,0.0559,44.0022,34.0479,0.2703,7.5,25.6,7977000,0.1021,2.6128,0.0408,27.5362,0.1021,0.8777,0.8573,0.6736,0.8777,0.0816,0.0612,1.2656,1.7759,0.1225,7.0831,0.0408,1.0206,0.2041,47.377,6.5932,0.694,0.0359,11.9253,0,24.7486,0.3592,6.5733,0.449,2.694,1.9037,0.3951,2.3527,5.0916,0.1976,2.9813,0.1437,0,0.2335,38.0747,0.009,1.7241,0.1078
europe,slovenia,464048,5589,1.204401269,48.70509704,26.71992022,21.98517682,10513,11271,10763,11461,10884,11533,10889,11500,10800,11382,10632,11192,10404,10950,10133,10671,9836,10372,9531,10069,9214,9755,8879,9427,8656,9212,8611,9176,8690,9266,8785,9374,8916,9535,9070,9686,9224,9790,9396,9889,9606,10034,9830,10189,10152,10507,10605,11059,11142,11760,11676,12451,7.8,53751,50444,43970,45309,51242,62957,70859,75334,69324,75345,75204,74702,73906,53065,51273,43467,70651,22610,95,87.34868421,95,94,95,99.1,99.1,99.1,99.5,99.4,99.7,0.014295917,7000,57043,53157,46751,48186,53452,68163,78030,83037,75965,78260,77358,76245,74949,48621,41529,30746,31473,100,9,2.1,2,2.3,1.4,2.6,2.3,2.8,46,2,31,57,105,0,0,0,5.16439084,5.576252796,14.78443318,14.23566555,15.34276971,305116,148165,156951,4.846657421,5.196384174,4.224617291,4.353225958,4.710448973,67.24718335,674182,64.77513144,713644,69.76234061,1387826,4.923285553,5.225169492,6.048923082,6.66326447,6.808107429,7.62781657,7.238049752,8.117264556,6.660605468,7.425929034,7.239104707,7.650356938,7.225582096,7.562147014,7.177341857,7.453348269,7.100905535,7.326595292,17.96838347,218456,20.98920301,152370,14.89488968,370826,5.098504073,4.752992697,4.92625861,4.059705629,4.176281148,3.005577521,6.788159179,3.076613832,4.570132744,0.086675197,1040803,50.43215902,1022965,49.56784098,2063768,1039107,50.35,0.176075207,1024661,49.65,-0.003903654,12943211.71,26.6163,10.0008,3.5771,1.1287,0.3693,0.4606,8.5899,0.0622,6.4155,0.112,0.8714,0.0415,0.1784,0.0539,2.411,1.5852,23.3878,13.8684,0.2697,22.5,2.5,2103000,2.2372,13.6108,3.5357,18.0069,0.6101,0.3442,2.6596,4.5995,4.3492,0.2034,0.1564,0.3755,0.2972,0.1408,1.5019,1.1264,3.4731,0.6414,36.3892,4.6308,1.1108,0.5488,27.4912,0.6606,15.5089,1.5092,1.6515,0.7978,12.7954,9.9853,0.8842,0.4624,0.6301,0.1779,1.1179,0.8689,0.0051,0.498,22.5062,0.0356,1.6769,0.188
oceania,solomon islands,24,0,0,75.08272756,5.944084267,69.1386433,7953,8422,7958,8458,7940,8458,7902,8429,7843,8373,7765,8290,7672,8188,7564,8066,7443,7930,7310,7780,7166,7616,7009,7433,6851,7264,6701,7124,6549,6998,6393,6861,6236,6720,6063,6551,5865,6340,5655,6100,5450,5866,5249,5635,5059,5397,4886,5149,4729,4898,4577,4657,16.4,39596,37754,34276,30212,25373,21765,20527,19152,15954,11512,9148,6943,5107,4122,2969,1528,1330,1940,98,98,98,92,99,29.8,15,81.4,80.8,77.2,93.2,0.458520692,220,42140,40254,36435,32572,26945,21391,19080,18114,15942,11727,9348,7238,5273,3980,2952,1644,1288,25,114,23.6,21.4,25.7,12.2,28.1,25.5,30.7,395,19,203,470,84,53.7,66.4,9.5,13.78364454,14.22096834,39.48912852,38.85779133,40.10117338,230455,111626,118829,13.14243146,13.5845007,11.93171533,10.51700851,10.99205934,57.11585682,165693,57.67889218,167630,56.57002663,333323,8.832518763,9.093117983,7.576548728,7.218811905,7.145592269,6.438919692,6.666945152,6.112924073,5.553698985,5.379940133,4.007407717,3.95750583,3.184482783,3.154665686,2.41690686,2.44260486,1.777782419,1.779477125,3.395014659,9949,3.463316485,9864,3.328799992,19813,1.43489703,1.343128951,1.033529666,0.996210217,0.531907487,0.554799999,0.462982302,0.434660826,12.29570435,1.976249726,287268,49.22419982,296323,50.77580018,583591,453281,77.671,1.394693622,130310,22.329,4.025939221,3962033.921,13.6649,3.4726,3.0802,0.2943,2.5505,0.569,6.5431,0.0981,0.7553,0.049,16.5686,0.5199,0.1962,2.1778,0.981,0.3139,36.3351,11.752,0.0785,20.5,8.9,715000,0.2697,4.1693,0.6638,16.7393,0.083,1.3483,1.1201,1.6179,0.3941,0.1867,0.0415,4.2315,1.8876,0.083,16.8845,0.2282,1.7424,0.0622,45.8411,2.1987,0.2074,0.1398,14.7782,0.0839,15.0205,0.3168,9.1129,0.5498,3.9415,1.0622,0.2423,1.9847,5.4603,0.1398,10.9672,0.1677,0,0.0839,35.2218,0,0.4752,0.2329
africa,south africa,3458286,91145,2.635554144,52.14352789,7.657932504,44.48559539,504862,485518,523577,524805,536977,552196,545623,569191,550076,577296,550899,578011,548654,572843,543901,563293,537201,550866,529118,537063,519801,520254,509402,498805,500535,489898,494589,501307,490887,525127,486971,546632,482842,569903,481850,583545,485258,580767,491547,567675,497501,556147,503251,542577,509052,535188,514540,538870,519245,548657,523159,555251,7.6,2683898,2732972,2536748,2449259,2565366,2628722,2369778,1850230,1559334,1380412,1288555,1120290,906794,690607,475221,336235,355820,6050,69,71,69,76,70,66.4,60.5,69.6,93.2,81.4,99.6,0.333630208,300,2732199,2826066,2557097,2872909,2744738,2769932,2303567,1694833,1574016,1437528,1188598,845056,571841,329665,226853,179107,172671,38,138,33.6,28.8,36.2,11,40.5,37.3,46.5,34078,1500,11141,41930,120,3.7,7.9,1.5,9.609289662,10.10926641,29.23922975,28.47672439,30.02722741,16068980,7953618,8115362,9.784993762,10.45657809,9.082440965,8.769201048,10.62990181,65.72740897,18118740,64.87140322,18003020,66.61203296,36121760,9.184903126,10.15566295,9.411742615,10.24888145,8.484632481,8.523309252,6.624468506,6.270962967,5.582958241,5.823935854,4.942355781,5.31892146,4.613476618,4.3978682,4.011027998,3.126749246,3.246636804,2.115839771,5.033361286,1857884,6.651872394,908296,3.360739622,2766180,2.472615069,1.219777876,1.701456858,0.839365792,1.203839217,0.662705913,1.27396125,0.638890042,9.461382912,1.648009331,27930242,50.82206581,27026678,49.17793419,54956920,19344286.37,35.199,0.229105187,35612634,64.801,2.427260481,374367680.1,19.7743,0.8542,6.4308,1.0982,0.2379,0.0854,14.1489,0,3.1056,0.3295,1.1836,0.0427,0.1037,0.0549,0.2807,0.0915,30.2257,21.7877,0.1647,27,6.2,59628000,2.2875,7.614,0.2171,25.9977,0.4341,0.1837,0.5176,5.1428,1.3692,0,0.2839,0.4508,0.2672,0.0835,1.0519,0.1169,5.6938,0.0334,42.3777,5.2763,0.6011,0.4676,20.7182,0.006,24.8966,1.2409,0.9712,0.2278,13.914,2.9615,1.6246,1.157,0.6235,0.1319,0.7793,0.1679,0,0.03,29.2848,0,0.7973,0
europe,spain,6294745,89405,1.420311704,50.76394896,28.32774135,22.43620761,179037,190967,196930,209720,211137,224610,221978,235971,229779,244142,234864,249458,237559,252258,238185,252877,237070,251649,234535,248916,230881,244963,226409,240082,221564,234843,216719,229676,212126,224778,207456,219727,202524,214384,200193,211468,201772,212221,206043,215505,210669,219170,216357,223929,221376,227963,224708,230245,227362,231850,231259,234795,7.7,1045541,1189815,1114822,1024534,1107548,1233591,1527709,1920933,1951203,1841932,1776977,1593421,1338638,1248207,1077870,916122,1740333,28520,97,97,97,96,97,99.9,100,99.8,100,100,100,0.006811344,14700,1112518,1263229,1181893,1080207,1140443,1245158,1541956,1972619,2026162,1887973,1773498,1546474,1257731,1121035,914794,696575,1006809,100,5,3.5,3.2,3.8,2.8,4.1,3.8,4.4,1299,21,1039,1566,112,0,0,0,4.421042929,4.886092183,14.88167858,14.16613804,15.62487775,6907818,3350178,3557640,5.031100815,5.548002725,4.713994299,4.332214463,4.744182856,66.32885532,15316486,64.76535675,15472221,67.95278966,30788706,4.683238618,5.008738441,5.216205158,5.468638702,6.459876029,6.772149138,8.12261486,8.66358985,8.250612454,8.898746932,7.788562291,8.291832056,7.513901763,7.789065056,6.737736816,6.791991248,5.660394301,5.523855376,18.7894661,4982532,21.0685052,3739213,16.42233259,8721745,5.278010161,4.923500021,4.557743354,4.017702575,3.873798637,3.059305192,7.358953052,4.421824801,5.190782847,-0.134797808,23649195,50.94803207,22769074,49.05196793,46418269,9479075,20.421,-1.225731469,36939194,79.579,0.147079372,290527141.8,19.5253,2.4641,1.078,1.2521,1.0814,0.375,9.2772,0,5.3601,0.0937,1.0513,0.0971,0.0134,0.0469,0.4955,1.3626,30.4731,25.6922,0.2611,27.1,2.5,47635000,2.4163,13.1824,1.0093,11.9896,0.8105,1.2999,1.8351,5.9642,3.9456,0,0.1376,0.5353,0.7035,0.0153,1.5905,0.3517,4.8173,0.7035,36.8252,10.3839,1.4834,0.4855,31.0583,0.0607,11.2506,2.012,5.7607,0.7096,15.2747,7.2732,0.6769,0.6022,1.3631,0.0187,1.1157,0.6396,0.0047,0.6302,18.9394,0.014,2.1101,0
asia,sri lanka,587245,14979,2.550724144,51.23349504,14.06962728,37.16386776,151615,157914,157741,163390,162796,167796,166855,171211,169983,173712,172253,175381,173732,176292,174492,176528,174601,176164,174130,175280,173227,173932,172036,172176,170243,170204,167756,168145,164882,166005,161905,163615,158643,160945,156426,158616,155905,156900,156473,155527,156967,154157,157742,153099,157919,151132,156986,147694,155451,143496,154194,139659,8,818792,879740,858420,798916,794577,779257,816457,814016,707546,686333,662708,621404,521951,456482,293659,164241,191323,3800,99,99,99,99,99,95.1,96.7,88.1,95.6,95,98.5,0.063497892,1600,844128,890303,860766,805243,758660,687276,718783,755422,674135,653963,611559,545452,449672,375510,221618,119559,128126,100,30,8.4,7.5,9.2,5.4,9.8,8.8,10.7,2620,98,1683,3091,84,0.2,0,1,7.535480068,8.357560237,24.57383318,23.53205823,25.69458028,5152150,2556952,2595198,8.096391252,8.81472822,7.900186908,7.352558453,7.972561904,66.12291763,7203166,66.29194655,6660165,65.94107541,13863331,7.312626435,7.511355547,7.171630178,6.804589998,7.51399111,7.116536851,7.49152411,7.479299075,6.511666725,6.674490223,6.316440422,6.474766075,6.099017246,6.054935514,5.718885301,5.400418307,4.803606568,4.45212192,9.30324919,1105706,10.17599522,844813,8.364344304,1950519,4.20107741,3.717859353,2.702597472,2.194199893,1.511539114,1.183734592,1.760781226,1.268550466,8.522291824,0.934429494,10865824,51.82592719,10100176,48.17407281,20966000,17117481,81.644,0.890343929,3848519,18.356,1.130749518,139027431.5,10.1348,0.3195,2.7159,1.1682,2.2766,0.5791,2.027,0.01,4.2336,0.0999,27.1892,0.3794,1.4279,0.0899,0.1198,0.4194,39.8602,6.7,0.2396,5.4,9,21937000,0.2105,3.7696,0.0574,26.9805,0.3253,1.1864,1.5499,0.6123,1.5308,0.0191,0.0574,5.7788,1.7604,0.8611,1.3203,0.0957,5.377,0.1722,46.2304,1.129,0.9759,0.0699,14.5498,0,23.7396,1.0176,7.4963,0.5438,2.4314,3.2083,0.3884,2.4703,4.4589,1.3284,0.4816,0.6448,0,0.1631,35.4541,0,1.5148,0.0388
africa,sudan,46518,3331,7.160668988,78.03512278,5.925089096,72.11003368,611175,633419,596864,618146,583863,604244,571999,591533,561093,579833,550973,568961,541460,558736,532381,548979,523559,539509,514818,530142,506312,521033,498197,512329,488645,502192,476824,489778,463544,475899,450439,462201,437155,448335,424389,434952,412643,422538,401548,410744,390364,398871,379392,387223,368045,375188,356004,362451,343697,349449,331738,336806,8.9,2924994,2663191,2433522,2126174,1837502,1555078,1359354,1170864,970986,785214,623220,492546,384799,286095,198930,125582,99812,1840,93,93,93,87,93,73.56153846,67.43333333,79.48525641,89.77070064,84.74076433,95.529375,1.388879862,72,3027175,2746327,2501231,2178770,1873182,1574473,1367537,1167394,955624,760514,595445,463806,356925,264649,177707,107198,79062,100,311,47.6,42.8,52,29.8,70.1,65.1,74.8,61285,4100,38567,89488,56,9.441721854,14.75231788,2.777124183,14.59733506,14.98822673,40.50326282,40.03274701,40.97007088,16296440,8021707,8274733,13.29079353,13.59768489,12.14461842,10.6107822,10.78758207,56.16869213,11305737,56.42186994,11293670,55.91750941,22599407,9.170149531,9.274546902,7.760697835,7.795571218,6.783927009,6.770984372,5.843257836,5.780031202,4.845756257,4.73151013,3.918651405,3.765476479,3.110211902,2.948182601,2.458076492,2.296408198,1.920359471,1.767216241,3.328045053,710419,3.545383058,628616,3.112419709,1339035,1.427772013,1.310336936,0.992770536,0.87986747,0.626723518,0.530761495,0.49811699,0.391453808,12.38415927,2.223139283,20037863,49.8022164,20197019,50.1977836,40234882,26633078,66.194,1.947062842,13601804,33.806,2.765929421,266734881,20.1511,1.7092,5.6998,0.2347,0.0587,0.3961,7.0789,0.0073,10.8055,0.2641,3.7265,0.4108,0.1174,0.0587,0.0587,0,29.8489,19.0214,0.3521,7.4,20.1,43849000,0,7.9737,0.4316,22.8319,0.1028,0.0411,2.3839,2.4866,4.7267,0.0206,0.185,1.2125,2.0756,0.0822,0.8837,0.0617,6.3296,0,42.0263,4.7061,1.3152,0,15.5619,0.0147,23.8327,0.2578,0.2283,0.9648,5.9434,8.2192,0.9059,1.7823,5.0302,0.0884,0.5082,0.2504,0,0,34.4307,0,1.9296,0.0221
south america,suriname,52446,1189,2.267093773,50.75603607,10.38071122,40.37532485,4723,4895,4666,4955,4633,5000,4618,5031,4618,5046,4631,5051,4654,5047,4684,5035,4717,5015,4751,4991,4786,4959,4821,4913,4840,4887,4838,4889,4817,4908,4799,4921,4789,4945,4737,4918,4621,4810,4472,4656,4324,4508,4157,4349,4076,4258,4132,4279,4271,4368,4391,4440,12.5,23258,23437,24102,23418,20960,22438,20363,17223,18431,16829,16612,12760,9597,7123,5657,4241,4488,9300,89,89,89,94,89,79.2,61.4,88.4,94.8,88.4,98.1,0.371636756,270,24927,25139,24556,24250,21762,22516,21221,17500,18830,17774,16900,12156,8628,6011,4362,2959,2547,88.875,155,19,16.6,21.3,11.5,21.3,18.7,23.8,186,15,112,209,0,6.3,18.1,0.3,8.584283431,9.163058102,26.78189604,26.13042885,27.43072659,145419,70797,74622,8.65035045,9.240988391,8.895794963,8.64333775,8.914195811,66.33233574,178631,65.93082525,181537,66.73222123,360168,7.736115776,7.9996177,8.281630047,8.276784861,7.515769349,7.800748425,6.35682834,6.432924812,6.802688448,6.921827098,6.21140708,6.533646035,6.13131466,6.21236739,4.709581932,4.468493372,3.542151866,3.17161573,6.885768221,21509,7.938745908,15879,5.837052177,37388,2.62902446,2.209617774,2.087939263,1.603452459,1.56530854,1.087715687,1.656473645,0.936266257,9.026680096,0.874385787,270937,49.89861412,272038,50.10138588,542975,184378,33.957,0.998032404,358597,66.043,0.810870496,3624956.703,14.8751,0.7849,3.1593,0.9601,0.772,0.2335,10.639,0.1557,1.6867,0.0324,3.1139,0.0649,0.0584,0.1103,0.8823,0.1557,35.1281,26.9089,0.2789,26.5,8.5,605000,1.4479,6.2001,0.2042,20.8094,0.4084,0.594,2.5617,3.8426,1.1138,0.4084,0.0371,1.0581,0.3527,0.0371,1.188,0.3156,7.5924,0.0557,43.7906,6.8127,1.1138,0.2987,20.4911,0.0166,20.7234,1.4186,3.924,1.3274,11.2992,3.559,0.2821,1.7007,1.0204,0.0747,0.8794,0.3484,0,0.0581,29.5006,0.0249,2.4224,0.6139
europe,sweden,1314784,15310,1.164449826,59.30390803,31.76842021,27.53548781,55069,57753,56830,59895,57959,61279,58528,61999,58609,62140,58274,61791,57597,61042,56648,59980,55502,58695,54230,57274,52968,55835,51853,54496,50639,53200,49271,51981,48012,51013,46828,50089,45302,48830,45951,49658,49888,53622,55784,59439,61368,64967,67306,70857,71090,74546,71307,74615,69192,72320,67431,70369,4.7,287566,282812,253246,244238,340940,322267,298371,294246,312647,347982,299814,288482,275012,323884,245178,176991,308662,57810,98,53,98,98,98,99.3,99.6,99.3,100,100,100,0.007769875,12900,303669,299376,267055,262158,358015,335955,312986,305621,319004,359560,308645,291762,273349,316623,236980,154629,191145,88.875,4,2.4,2.2,2.6,1.6,3,2.7,3.3,271,5,181,343,105.4117647,0,0,0,5.865888731,6.201705527,17.2848795,16.80062723,17.76970572,1693723,823623,870100,5.76892615,6.114041103,5.165812351,4.982065806,5.353955346,62.77310141,3023999,61.68483932,3127057,63.86265334,6151055,6.954632998,7.311609991,6.573752368,6.861071327,6.086302829,6.391992988,6.002155496,6.241588339,6.377517598,6.514895074,7.09827824,7.343143809,6.115734979,6.30334633,5.88459041,5.958541112,5.609808591,5.582509024,19.94201909,1054715,21.51453345,899378,18.36764094,1954093,6.606720463,6.466274469,5.001237581,4.839755612,3.610343684,3.157924678,6.296231724,3.903686183,5.45395909,1.054240081,4902337,50.02961319,4896534,49.97038681,9798871,1389970,14.185,0.00237418,8408901,85.815,1.229181437,61897771.6,28.4111,9.7148,1.9481,1.3741,0.8778,0.3556,8.8481,0.0481,7.5926,0.0074,0.9519,0.0296,0.1111,0.0481,0.2333,0.9704,21.5852,16.663,0.2296,22.1,2.5,10377000,2.2981,16.4907,3.7422,13.7733,0.823,0.9161,1.5839,5.2484,5.7609,0.1863,0.0155,0.4658,0.2484,0.1242,1.5373,0.3261,5.264,0.4503,33.4938,6.1801,1.0714,0.3591,31.5441,0.527,12.2651,1.9867,3.9873,0.5829,13.3004,11.7101,0.028,0.5363,0.499,0.1213,1.054,1.0679,0.0047,0.3591,18.4582,0.0933,1.3431,0.1726
europe,switzerland,1332615,12217,0.916768909,48.84761744,26.85485311,21.99276434,41427,43936,41399,43829,41238,43596,40975,43269,40634,42872,40246,42436,39838,41986,39439,41555,39075,41165,38777,40849,38539,40596,38359,40395,38423,40464,38822,40902,39490,41626,40215,42403,40975,43221,42046,44303,43523,45724,45254,47352,47000,49003,48820,50731,50398,52214,51562,53280,52440,54068,53306,54833,6.1,205383,197097,193360,211714,249868,274571,291075,276601,292483,334220,321962,269625,231752,228239,191068,150902,263477,84180,97,87.34868421,97,94,97,99.9,99.8,99.9,100,100,100,0.008046574,12400,217196,207698,203696,222689,258931,281871,299704,280238,295994,342210,328591,277662,225661,216234,170630,121937,152636,59,5,3.4,3.1,3.6,2.7,3.9,3.6,4.3,291,4,231,334,98,0,0,0,4.909486028,5.292837215,14.77535598,14.24298295,15.31808442,1224430,595841,628590,4.711409883,5.061390263,4.622087042,5.060824033,5.426702179,67.182798,2753871,65.8285708,2813551,68.56336685,5567422,5.972838409,6.309879994,6.563343071,6.868920137,6.957872178,7.303488495,6.611871488,6.829108634,6.991529368,7.213060899,7.989190552,8.339317632,7.696182033,8.007417204,6.445113239,6.766349545,5.539806431,5.499122127,18.04184602,833686,19.92844625,661437,16.11854873,1495123,5.455830547,5.269402937,4.567280723,4.158087685,3.607167597,2.971480995,6.298167378,3.719577112,4.963856946,1.193619877,4183398,50.48160167,4103578,49.51839833,8286976,2161906,26.088,0.933290445,6125070,73.912,1.285667866,52100100.42,28.1054,6.2293,1.1241,0.93,0.4048,0.3379,12.0906,0,8.3804,0.0703,0.5286,0.0268,0.0836,0.0368,0.174,1.9772,21.8962,17.3898,0.2141,21.2,2.5,8634000,2.3293,15.5435,2.4172,11.7492,0.586,0.4395,1.9338,6.1822,5.7867,0,0.1172,0.2783,0.249,0.0879,1.0841,0.2051,7.8963,0.9522,34.4711,6.695,0.9962,0.408,30.6026,0.0732,13.2925,1.674,2.2651,0.7951,11.7127,14.1191,0.7585,0.4447,0.5964,0.1151,0.9207,0.2459,0.0105,0.8684,19.3974,0.0209,1.674,0
